ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Meta: _product_sku,Meta: _product_year,Meta: _product_condition,Meta: _product_stock_status,Meta: _product_specs,Meta: _product_expert_id,Meta: _product_expert_review,Meta: _lightspeed_unit_id,Meta: _product_price,Meta: _product_msrp,Meta: _lightspeed_vin,Meta: _lightspeed_web_title,Meta: _lightspeed_color,Meta: _lightspeed_class,Meta: _lightspeed_unit_type,Meta: _lightspeed_raw_json,Meta: _lightspeed_last_sync,Meta: _lightspeed_unmapped_type,Meta: _product_monthly_payment
207,simple,MK-TER80-26,,Minnkota Terrova 80,1,0,visible,A GPS-enabled trolling motor with spot-lock technology. Set your position and fish hands-free.,"<p>The Minnkota Terrova 80 is the trolling motor serious anglers choose. With 80 lbs of thrust and built-in i-Pilot GPS, you get Spot-Lock anchor technology that holds your boat within 5 feet of a waypoint, even in wind and current.</p>\n<p>The brushless, variable-speed motor runs quieter and more efficiently than conventional trolling motors, and the integrated Bluetooth lets you control everything from your smartphone. AutoPilot maintains a heading so you can focus on fishing, not steering.</p>\n<p>Vertical jigging for walleye, working a weed edge for bass, the Terrova 80 makes you a more effective angler. Stop in to see it mounted on our demo boat.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,,,,,,,,,,0,Minn Kota,MK-TER80-26,2026,new,on_order,"Thrust|80 lbs
Class|M",,,34004,3310,3310,1R195486,,,M,Boat Motor,"{""Cmf"":""800769"",""DealerId"":"""",""MajorUnitHeaderId"":34004,""DateGathered"":""2026-04-23T19:42:48.557"",""lastupdatedate"":""2026-03-25T16:14:44.634"",""StockNumber"":""38"",""NewUsed"":""N"",""ModelYear"":2022,""Make"":""Mercury"",""Model"":""ME 8MH 4S TMC"",""VIN"":""1R195486"",""Class"":""M"",""CodeName"":""1A08201LK"",""Location"":"""",""StoreLocation"":""Reyco Marine and Small Engines"",""Odometer"":""0"",""Hours"":0,""Cylinders"":0,""HP"":0,""BodyStyle"":"""",""Color"":"""",""Condition"":""New"",""InvoiceDate"":""2026-02-27T23:03:46.069"",""InvoiceAmt"":0,""PackAmt"":0,""HoldbackAmt"":0,""FreightCost"":0,""DSRP"":3310,""laborprepamount"":0,""laborprepcost"":0,""MSRP"":3310,""OnHold"":"""",""PackageId"":0,""DateReceived"":""2026-02-27T23:03:46.069"",""Length"":0,""Height"":0,""Width"":0,""Draft"":0,""Beam"":0,""GVWR"":0,""GDW"":0,""InteriorColor"":"""",""ExteriorColor"":"""",""Manufacturer"":"""",""UnitType"":""Boat Motor"",""oemestarrivaldate"":""1000-01-01T00:00:00.000"",""FloorLayout"":"""",""FuelType"":"""",""UnitName"":"""",""HullConstruction"":"""",""Comments"":"""",""UnitStatus"":"""",""UserDefined1"":"""",""UserDefined2"":"""",""UserDefined3"":"""",""UserDefined4"":"""",""UserDefined5"":"""",""UserDefined6"":"""",""UserDefined7"":"""",""UserDefined8"":"""",""UserDefined9"":"""",""UserDefined10"":"""",""UserDefined11"":0,""UserDefined12"":0,""UserDefined13"":0,""UserDefined14"":0,""UserDefined15"":0,""UserDefined16"":0,""UserDefined17"":0,""UserDefined18"":0,""UserDefined19"":0,""UserDefined20"":0,""UserDefined1desc"":"""",""UserDefined2desc"":"""",""UserDefined3desc"":"""",""UserDefined4desc"":"""",""UserDefined5desc"":"""",""UserDefined6desc"":"""",""UserDefined7desc"":"""",""UserDefined8desc"":"""",""UserDefined9desc"":"""",""UserDefined10desc"":"""",""UserDefined11desc"":"""",""UserDefined12desc"":"""",""UserDefined13desc"":"""",""UserDefined14desc"":"""",""UserDefined15desc"":"""",""UserDefined16desc"":"""",""UserDefined17desc"":"""",""UserDefined18desc"":"""",""UserDefined19desc"":"""",""UserDefined20desc"":"""",""PartsDealerAddCost"":0,""LaborDealerAddCost"":0,""SubletDealerAddCost"":0,""PartsCustomerAddCost"":0,""LaborCustomerAddCost"":0,""SubletCustomerAddCost"":0,""WebUnit"":0,""WebTitle"":"""",""WebDescription"":"""",""WebPrice"":3310,""WebPriceHidden"":0,""titlestatus"":""CLEAN"",""trimcolor"":"""",""unitcondition"":""EXCELLENT"",""carbcompliance"":"""",""drivetype"":"""",""enginecycles"":"""",""powertype"":"""",""starttype"":"""",""numacunits"":""0"",""sleepcapacity"":""0"",""barlength"":""0.00"",""bladelength"":""0.00"",""cuttingwidth"":""0"",""videourl"":"""",""numslideouts"":""0"",""turningradius"":"""",""flooredby"":"""",""floorplan"":"""",""planstartingdate"":""1000-01-01T00:00:00.000"",""planendingdate"":""1000-01-01T00:00:00.000"",""originalamt"":0,""originaldate"":""1000-01-01T00:00:00.000"",""curtailmentamt"":0,""curtailmentdate"":""1000-01-01T00:00:00.000"",""flooredbalance"":0,""Greywatertankcapacity"":0,""Blackwatertankcapacity"":0,""Freight"":0,""Ordernumber"":"""",""Ordereta"":""1000-01-01T00:00:00.000"",""Estimatedsetupamt"":0,""Partsprepamount"":0,""Partsprepcost"":0,""Discountpercentagefromdsrp"":0,""Priceprotectionrebate"":0,""Manufacturertocustomerrebate"":0,""Manufacturertodealerrebate"":0,""Optionsamount"":0,""Optionscost"":0,""Hitchtype"":"""",""Axlenumber"":0,""Axlecapacity"":0,""Cylinders2"":0,""Cylinders3"":0,""Propulsion"":"""",""Hitchdryweight"":0,""Numberofwheels"":0,""Wheelsize"":"""",""Fuelcapacity"":0,""Freshwatertankcapacity"":0,""Maxcarrycapacity"":0,""Engine1displacement"":"""",""Engine2displacement"":"""",""Engine3displacement"":"""",""Engine1name"":"""",""HP2"":0,""HP3"":0,""Marginprotectionamount"":0,""Manufacturerlistprice"":3310,""Dealerlistprice"":3310,""userdefinedamt1"":0,""userdefinedamt2"":0,""userdefinedamt3"":0,""consignment"":0,""consignmentowner"":"""",""consignmentamount"":0,""tradedealid"":null,""yearenddiscountamt"":0,""interestdate"":""1000-01-01T00:00:00.000"",""standardclassid"":103,""dealerbaseprice"":3310,""certified"":false,""onholddate"":""1000-01-01T00:00:00.000"",""basecost"":0,""basefreightcost"":0,""unitcostdiscount"":0,""orderdate"":""1000-01-01T00:00:00.000"",""chassisvin"":"""",""servicecontractamt"":0,""servicecontractterm"":0,""crsid"":"""",""MajorUnitSalesCategory"":""New Mercury Motor"",""PurchasedFrom"":"""",""enginenumber1"":"""",""enginenumber2"":"""",""enginenumber3"":"""",""keynumber"":"""",""Parts"":[],""Labor"":[],""Options"":[],""Images"":[],""OriginalNpaValues"":[],""CurrentNpaValues"":[],""OriginalNadaValues"":[],""CurrentNadaValues"":[],""OriginalBlackBookValues"":[],""CurrentBlackBookValues"":[],""OriginalBlueBookValues"":[],""CurrentBlueBookValues"":[],""Appliances"":[],""totalActualCost"":0,""totalCost"":0}",2026-04-23 15:43:05,,
403,simple,,,2023 Mercury ME 3.5MH 4S TMC,1,0,visible,"New 2023 Mercury ME 3.5MH 4S TMC. Available at Reyco Marine &amp; Small Engine Ltd., Sault Ste. Marie.","<p>The 2023 Mercury ME 3.5MH 4S TMC is available now at Reyco Marine &amp; Small Engine Ltd.</p>\n<p>Category: Boat Motor.</p>\n<p>Contact us at 705-253-7828 or visit our showroom at 11 White Oak Drive East, Sault Ste. Marie for more details.</p>",,,taxable,,1,,,0,0,,,,,1,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/3.5_HP_Rear_Port_3-4-4.jpg,,,,,,,,,0,Mercury,13,2023,new,in_stock,"Make|Mercury
Model|ME 3.5MH 4S TMC
Year|2023
VIN|1R269896
Type|Boat Motor
Class|M",,,33939,1660,1660,1R269896,,,M,Boat Motor,"{""Cmf"":""800769"",""DealerId"":"""",""MajorUnitHeaderId"":33939,""DateGathered"":""2026-04-23T19:42:48.557"",""lastupdatedate"":""2026-03-25T13:07:36.673"",""StockNumber"":""13"",""NewUsed"":""N"",""ModelYear"":2023,""Make"":""Mercury"",""Model"":""ME 3.5MH 4S TMC"",""VIN"":""1R269896"",""Class"":""M"",""CodeName"":""1F03201KK"",""Location"":""ALTROM"",""StoreLocation"":""Reyco Marine and Small Engines"",""Odometer"":""0"",""Hours"":0,""Cylinders"":0,""HP"":0,""BodyStyle"":"""",""Color"":"""",""Condition"":""New"",""InvoiceDate"":""2026-02-27T23:03:45.860"",""InvoiceAmt"":1412.09999999999990905052982270717620849609375,""PackAmt"":0,""HoldbackAmt"":0,""FreightCost"":0,""DSRP"":1660,""laborprepamount"":0,""laborprepcost"":0,""MSRP"":1660,""OnHold"":"""",""PackageId"":0,""DateReceived"":""2026-02-27T23:03:45.860"",""Length"":0,""Height"":0,""Width"":0,""Draft"":0,""Beam"":0,""GVWR"":0,""GDW"":0,""InteriorColor"":"""",""ExteriorColor"":"""",""Manufacturer"":"""",""UnitType"":""Boat Motor"",""oemestarrivaldate"":""1000-01-01T00:00:00.000"",""FloorLayout"":"""",""FuelType"":"""",""UnitName"":"""",""HullConstruction"":"""",""Comments"":"""",""UnitStatus"":"""",""UserDefined1"":"""",""UserDefined2"":"""",""UserDefined3"":"""",""UserDefined4"":"""",""UserDefined5"":"""",""UserDefined6"":"""",""UserDefined7"":"""",""UserDefined8"":"""",""UserDefined9"":"""",""UserDefined10"":"""",""UserDefined11"":0,""UserDefined12"":0,""UserDefined13"":0,""UserDefined14"":0,""UserDefined15"":0,""UserDefined16"":0,""UserDefined17"":0,""UserDefined18"":0,""UserDefined19"":0,""UserDefined20"":0,""UserDefined1desc"":"""",""UserDefined2desc"":"""",""UserDefined3desc"":"""",""UserDefined4desc"":"""",""UserDefined5desc"":"""",""UserDefined6desc"":"""",""UserDefined7desc"":"""",""UserDefined8desc"":"""",""UserDefined9desc"":"""",""UserDefined10desc"":"""",""UserDefined11desc"":"""",""UserDefined12desc"":"""",""UserDefined13desc"":"""",""UserDefined14desc"":"""",""UserDefined15desc"":"""",""UserDefined16desc"":"""",""UserDefined17desc"":"""",""UserDefined18desc"":"""",""UserDefined19desc"":"""",""UserDefined20desc"":"""",""PartsDealerAddCost"":0,""LaborDealerAddCost"":0,""SubletDealerAddCost"":0,""PartsCustomerAddCost"":0,""LaborCustomerAddCost"":0,""SubletCustomerAddCost"":0,""WebUnit"":0,""WebTitle"":"""",""WebDescription"":"""",""WebPrice"":1660,""WebPriceHidden"":0,""titlestatus"":""CLEAN"",""trimcolor"":"""",""unitcondition"":""EXCELLENT"",""carbcompliance"":"""",""drivetype"":"""",""enginecycles"":"""",""powertype"":"""",""starttype"":"""",""numacunits"":""0"",""sleepcapacity"":""0"",""barlength"":""0.00"",""bladelength"":""0.00"",""cuttingwidth"":""0"",""videourl"":"""",""numslideouts"":""0"",""turningradius"":"""",""flooredby"":""WELLS FARGO MERCURY"",""floorplan"":"""",""planstartingdate"":""1000-01-01T00:00:00.000"",""planendingdate"":""1000-01-01T00:00:00.000"",""originalamt"":1073.220000000000027284841053187847137451171875,""originaldate"":""1000-01-01T00:00:00.000"",""curtailmentamt"":0,""curtailmentdate"":""1000-01-01T00:00:00.000"",""flooredbalance"":1073.220000000000027284841053187847137451171875,""Greywatertankcapacity"":0,""Blackwatertankcapacity"":0,""Freight"":0,""Ordernumber"":"""",""Ordereta"":""1000-01-01T00:00:00.000"",""Estimatedsetupamt"":0,""Partsprepamount"":0,""Partsprepcost"":0,""Discountpercentagefromdsrp"":0,""Priceprotectionrebate"":0,""Manufacturertocustomerrebate"":0,""Manufacturertodealerrebate"":0,""Optionsamount"":0,""Optionscost"":0,""Hitchtype"":"""",""Axlenumber"":0,""Axlecapacity"":0,""Cylinders2"":0,""Cylinders3"":0,""Propulsion"":"""",""Hitchdryweight"":0,""Numberofwheels"":0,""Wheelsize"":"""",""Fuelcapacity"":0,""Freshwatertankcapacity"":0,""Maxcarrycapacity"":0,""Engine1displacement"":"""",""Engine2displacement"":"""",""Engine3displacement"":"""",""Engine1name"":"""",""HP2"":0,""HP3"":0,""Marginprotectionamount"":0,""Manufacturerlistprice"":1660,""Dealerlistprice"":1660,""userdefinedamt1"":0,""userdefinedamt2"":0,""userdefinedamt3"":0,""consignment"":0,""consignmentowner"":"""",""consignmentamount"":0,""tradedealid"":null,""yearenddiscountamt"":0,""interestdate"":""1000-01-01T00:00:00.000"",""standardclassid"":103,""dealerbaseprice"":1660,""certified"":false,""onholddate"":""1000-01-01T00:00:00.000"",""basecost"":1412.09999999999990905052982270717620849609375,""basefreightcost"":0,""unitcostdiscount"":0,""orderdate"":""1000-01-01T00:00:00.000"",""chassisvin"":"""",""servicecontractamt"":0,""servicecontractterm"":0,""crsid"":"""",""MajorUnitSalesCategory"":""New Mercury Motor"",""PurchasedFrom"":"""",""enginenumber1"":"""",""enginenumber2"":"""",""enginenumber3"":"""",""keynumber"":"""",""Parts"":[],""Labor"":[],""Options"":[],""Images"":[],""OriginalNpaValues"":[],""CurrentNpaValues"":[],""OriginalNadaValues"":[],""CurrentNadaValues"":[],""OriginalBlackBookValues"":[],""CurrentBlackBookValues"":[],""OriginalBlueBookValues"":[],""CurrentBlueBookValues"":[],""Appliances"":[],""totalActualCost"":1412.09999999999990905052982270717620849609375,""totalCost"":1412.09999999999990905052982270717620849609375}",2026-04-23 15:43:05,,
404,simple,,,2025 Mercury ME 20 EH 4S,1,0,visible,"New 2025 Mercury ME 20 EH 4S. Available at Reyco Marine &amp; Small Engine Ltd., Sault Ste. Marie.","<p>The 2025 Mercury ME 20 EH 4S is available now at Reyco Marine &amp; Small Engine Ltd.</p>\n<p>Category: Boat Motor.</p>\n<p>Contact us at 705-253-7828 or visit our showroom at 11 White Oak Drive East, Sault Ste. Marie for more details.</p>",,,taxable,,1,,,0,0,,,,,1,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/20hp_FS_RP34_Tiller-13-scaled.jpg,,,,,,,,,0,Mercury,91,2025,new,in_stock,"Make|Mercury
Model|ME 20 EH 4S
Year|2025
VIN|1R346424
Type|Boat Motor
Class|M",,,34064,5110,5110,1R346424,,,M,Boat Motor,"{""Cmf"":""800769"",""DealerId"":"""",""MajorUnitHeaderId"":34064,""DateGathered"":""2026-04-23T19:42:48.557"",""lastupdatedate"":""2026-03-25T15:11:49.439"",""StockNumber"":""91"",""NewUsed"":""N"",""ModelYear"":2025,""Make"":""Mercury"",""Model"":""ME 20 EH 4S"",""VIN"":""1R346424"",""Class"":""M"",""CodeName"":""1A20301LK"",""Location"":"""",""StoreLocation"":""Reyco Marine and Small Engines"",""Odometer"":""0"",""Hours"":0,""Cylinders"":0,""HP"":0,""BodyStyle"":"""",""Color"":"""",""Condition"":""New"",""InvoiceDate"":""2026-02-27T23:03:46.240"",""InvoiceAmt"":4355.75,""PackAmt"":0,""HoldbackAmt"":0,""FreightCost"":0,""DSRP"":5110,""laborprepamount"":0,""laborprepcost"":0,""MSRP"":5110,""OnHold"":"""",""PackageId"":0,""DateReceived"":""2026-02-27T23:03:46.240"",""Length"":0,""Height"":0,""Width"":0,""Draft"":0,""Beam"":0,""GVWR"":0,""GDW"":0,""InteriorColor"":"""",""ExteriorColor"":"""",""Manufacturer"":"""",""UnitType"":""Boat Motor"",""oemestarrivaldate"":""1000-01-01T00:00:00.000"",""FloorLayout"":"""",""FuelType"":"""",""UnitName"":"""",""HullConstruction"":"""",""Comments"":"""",""UnitStatus"":"""",""UserDefined1"":"""",""UserDefined2"":"""",""UserDefined3"":"""",""UserDefined4"":"""",""UserDefined5"":"""",""UserDefined6"":"""",""UserDefined7"":"""",""UserDefined8"":"""",""UserDefined9"":"""",""UserDefined10"":"""",""UserDefined11"":0,""UserDefined12"":0,""UserDefined13"":0,""UserDefined14"":0,""UserDefined15"":0,""UserDefined16"":0,""UserDefined17"":0,""UserDefined18"":0,""UserDefined19"":0,""UserDefined20"":0,""UserDefined1desc"":"""",""UserDefined2desc"":"""",""UserDefined3desc"":"""",""UserDefined4desc"":"""",""UserDefined5desc"":"""",""UserDefined6desc"":"""",""UserDefined7desc"":"""",""UserDefined8desc"":"""",""UserDefined9desc"":"""",""UserDefined10desc"":"""",""UserDefined11desc"":"""",""UserDefined12desc"":"""",""UserDefined13desc"":"""",""UserDefined14desc"":"""",""UserDefined15desc"":"""",""UserDefined16desc"":"""",""UserDefined17desc"":"""",""UserDefined18desc"":"""",""UserDefined19desc"":"""",""UserDefined20desc"":"""",""PartsDealerAddCost"":0,""LaborDealerAddCost"":0,""SubletDealerAddCost"":0,""PartsCustomerAddCost"":0,""LaborCustomerAddCost"":0,""SubletCustomerAddCost"":0,""WebUnit"":0,""WebTitle"":"""",""WebDescription"":"""",""WebPrice"":5110,""WebPriceHidden"":0,""titlestatus"":""CLEAN"",""trimcolor"":"""",""unitcondition"":""EXCELLENT"",""carbcompliance"":"""",""drivetype"":"""",""enginecycles"":"""",""powertype"":"""",""starttype"":"""",""numacunits"":""0"",""sleepcapacity"":""0"",""barlength"":""0.00"",""bladelength"":""0.00"",""cuttingwidth"":""0"",""videourl"":"""",""numslideouts"":""0"",""turningradius"":"""",""flooredby"":""WELLS FARGO MERCURY"",""floorplan"":"""",""planstartingdate"":""1000-01-01T00:00:00.000"",""planendingdate"":""1000-01-01T00:00:00.000"",""originalamt"":4355.75,""originaldate"":""1000-01-01T00:00:00.000"",""curtailmentamt"":0,""curtailmentdate"":""1000-01-01T00:00:00.000"",""flooredbalance"":4355.75,""Greywatertankcapacity"":0,""Blackwatertankcapacity"":0,""Freight"":0,""Ordernumber"":"""",""Ordereta"":""1000-01-01T00:00:00.000"",""Estimatedsetupamt"":0,""Partsprepamount"":0,""Partsprepcost"":0,""Discountpercentagefromdsrp"":0,""Priceprotectionrebate"":0,""Manufacturertocustomerrebate"":0,""Manufacturertodealerrebate"":0,""Optionsamount"":0,""Optionscost"":0,""Hitchtype"":"""",""Axlenumber"":0,""Axlecapacity"":0,""Cylinders2"":0,""Cylinders3"":0,""Propulsion"":"""",""Hitchdryweight"":0,""Numberofwheels"":0,""Wheelsize"":"""",""Fuelcapacity"":0,""Freshwatertankcapacity"":0,""Maxcarrycapacity"":0,""Engine1displacement"":"""",""Engine2displacement"":"""",""Engine3displacement"":"""",""Engine1name"":"""",""HP2"":0,""HP3"":0,""Marginprotectionamount"":0,""Manufacturerlistprice"":5110,""Dealerlistprice"":5110,""userdefinedamt1"":0,""userdefinedamt2"":0,""userdefinedamt3"":0,""consignment"":0,""consignmentowner"":"""",""consignmentamount"":0,""tradedealid"":null,""yearenddiscountamt"":0,""interestdate"":""1000-01-01T00:00:00.000"",""standardclassid"":103,""dealerbaseprice"":5110,""certified"":false,""onholddate"":""1000-01-01T00:00:00.000"",""basecost"":4355.75,""basefreightcost"":0,""unitcostdiscount"":0,""orderdate"":""1000-01-01T00:00:00.000"",""chassisvin"":"""",""servicecontractamt"":0,""servicecontractterm"":0,""crsid"":"""",""MajorUnitSalesCategory"":""New Mercury Motor"",""PurchasedFrom"":"""",""enginenumber1"":"""",""enginenumber2"":"""",""enginenumber3"":"""",""keynumber"":"""",""Parts"":[],""Labor"":[],""Options"":[],""Images"":[],""OriginalNpaValues"":[],""CurrentNpaValues"":[],""OriginalNadaValues"":[],""CurrentNadaValues"":[],""OriginalBlackBookValues"":[],""CurrentBlackBookValues"":[],""OriginalBlueBookValues"":[],""CurrentBlueBookValues"":[],""Appliances"":[],""totalActualCost"":4355.75,""totalCost"":4355.75}",2026-04-23 15:43:05,,
406,simple,,,2025 Mercury ME 60 ELHPT CT 4S,1,0,visible,"New 2025 Mercury ME 60 ELHPT CT 4S. Available at Reyco Marine &amp; Small Engine Ltd., Sault Ste. Marie.","<p>The 2025 Mercury ME 60 ELHPT CT 4S is available now at Reyco Marine &amp; Small Engine Ltd.</p>\n<p>Category: Boat Motor.</p>\n<p>Contact us at 705-253-7828 or visit our showroom at 11 White Oak Drive East, Sault Ste. Marie for more details.</p>",,,taxable,,1,,,0,0,,,,,1,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/MM_60hp_4S_4-Cyl_RP34_STD-11.jpg,,,,,,,,,0,Mercury,95,2025,new,in_stock,"Make|Mercury
Model|ME 60 ELHPT CT 4S
Year|2025
VIN|1C825294
Type|Boat Motor
Class|M",,,34076,14990,14990,1C825294,,,M,Boat Motor,"{""Cmf"":""800769"",""DealerId"":"""",""MajorUnitHeaderId"":34076,""DateGathered"":""2026-04-23T19:42:48.557"",""lastupdatedate"":""2026-03-25T15:16:49.799"",""StockNumber"":""95"",""NewUsed"":""N"",""ModelYear"":2025,""Make"":""Mercury"",""Model"":""ME 60 ELHPT CT 4S"",""VIN"":""1C825294"",""Class"":""M"",""CodeName"":""1F6045TJZ"",""Location"":"""",""StoreLocation"":""Reyco Marine and Small Engines"",""Odometer"":""0"",""Hours"":0,""Cylinders"":0,""HP"":0,""BodyStyle"":"""",""Color"":"""",""Condition"":""New"",""InvoiceDate"":""2026-02-27T23:03:46.301"",""InvoiceAmt"":12189.079999999999927240423858165740966796875,""PackAmt"":0,""HoldbackAmt"":0,""FreightCost"":0,""DSRP"":14990,""laborprepamount"":0,""laborprepcost"":0,""MSRP"":14990,""OnHold"":"""",""PackageId"":0,""DateReceived"":""2026-02-27T23:03:46.301"",""Length"":0,""Height"":0,""Width"":0,""Draft"":0,""Beam"":0,""GVWR"":0,""GDW"":0,""InteriorColor"":"""",""ExteriorColor"":"""",""Manufacturer"":"""",""UnitType"":""Boat Motor"",""oemestarrivaldate"":""1000-01-01T00:00:00.000"",""FloorLayout"":"""",""FuelType"":"""",""UnitName"":"""",""HullConstruction"":"""",""Comments"":"""",""UnitStatus"":"""",""UserDefined1"":"""",""UserDefined2"":"""",""UserDefined3"":"""",""UserDefined4"":"""",""UserDefined5"":"""",""UserDefined6"":"""",""UserDefined7"":"""",""UserDefined8"":"""",""UserDefined9"":"""",""UserDefined10"":"""",""UserDefined11"":0,""UserDefined12"":0,""UserDefined13"":0,""UserDefined14"":0,""UserDefined15"":0,""UserDefined16"":0,""UserDefined17"":0,""UserDefined18"":0,""UserDefined19"":0,""UserDefined20"":0,""UserDefined1desc"":"""",""UserDefined2desc"":"""",""UserDefined3desc"":"""",""UserDefined4desc"":"""",""UserDefined5desc"":"""",""UserDefined6desc"":"""",""UserDefined7desc"":"""",""UserDefined8desc"":"""",""UserDefined9desc"":"""",""UserDefined10desc"":"""",""UserDefined11desc"":"""",""UserDefined12desc"":"""",""UserDefined13desc"":"""",""UserDefined14desc"":"""",""UserDefined15desc"":"""",""UserDefined16desc"":"""",""UserDefined17desc"":"""",""UserDefined18desc"":"""",""UserDefined19desc"":"""",""UserDefined20desc"":"""",""PartsDealerAddCost"":0,""LaborDealerAddCost"":0,""SubletDealerAddCost"":0,""PartsCustomerAddCost"":0,""LaborCustomerAddCost"":0,""SubletCustomerAddCost"":0,""WebUnit"":0,""WebTitle"":"""",""WebDescription"":"""",""WebPrice"":14990,""WebPriceHidden"":0,""titlestatus"":""CLEAN"",""trimcolor"":"""",""unitcondition"":""EXCELLENT"",""carbcompliance"":"""",""drivetype"":"""",""enginecycles"":"""",""powertype"":"""",""starttype"":"""",""numacunits"":""0"",""sleepcapacity"":""0"",""barlength"":""0.00"",""bladelength"":""0.00"",""cuttingwidth"":""0"",""videourl"":"""",""numslideouts"":""0"",""turningradius"":"""",""flooredby"":""WELLS FARGO MERCURY"",""floorplan"":"""",""planstartingdate"":""1000-01-01T00:00:00.000"",""planendingdate"":""1000-01-01T00:00:00.000"",""originalamt"":12189.079999999999927240423858165740966796875,""originaldate"":""1000-01-01T00:00:00.000"",""curtailmentamt"":0,""curtailmentdate"":""1000-01-01T00:00:00.000"",""flooredbalance"":12189.079999999999927240423858165740966796875,""Greywatertankcapacity"":0,""Blackwatertankcapacity"":0,""Freight"":0,""Ordernumber"":"""",""Ordereta"":""1000-01-01T00:00:00.000"",""Estimatedsetupamt"":0,""Partsprepamount"":0,""Partsprepcost"":0,""Discountpercentagefromdsrp"":0,""Priceprotectionrebate"":0,""Manufacturertocustomerrebate"":0,""Manufacturertodealerrebate"":0,""Optionsamount"":0,""Optionscost"":0,""Hitchtype"":"""",""Axlenumber"":0,""Axlecapacity"":0,""Cylinders2"":0,""Cylinders3"":0,""Propulsion"":"""",""Hitchdryweight"":0,""Numberofwheels"":0,""Wheelsize"":"""",""Fuelcapacity"":0,""Freshwatertankcapacity"":0,""Maxcarrycapacity"":0,""Engine1displacement"":"""",""Engine2displacement"":"""",""Engine3displacement"":"""",""Engine1name"":"""",""HP2"":0,""HP3"":0,""Marginprotectionamount"":0,""Manufacturerlistprice"":14990,""Dealerlistprice"":14990,""userdefinedamt1"":0,""userdefinedamt2"":0,""userdefinedamt3"":0,""consignment"":0,""consignmentowner"":"""",""consignmentamount"":0,""tradedealid"":null,""yearenddiscountamt"":0,""interestdate"":""1000-01-01T00:00:00.000"",""standardclassid"":103,""dealerbaseprice"":14990,""certified"":false,""onholddate"":""1000-01-01T00:00:00.000"",""basecost"":12189.079999999999927240423858165740966796875,""basefreightcost"":0,""unitcostdiscount"":0,""orderdate"":""1000-01-01T00:00:00.000"",""chassisvin"":"""",""servicecontractamt"":0,""servicecontractterm"":0,""crsid"":"""",""MajorUnitSalesCategory"":""New Mercury Motor"",""PurchasedFrom"":"""",""enginenumber1"":"""",""enginenumber2"":"""",""enginenumber3"":"""",""keynumber"":"""",""Parts"":[],""Labor"":[],""Options"":[],""Images"":[],""OriginalNpaValues"":[],""CurrentNpaValues"":[],""OriginalNadaValues"":[],""CurrentNadaValues"":[],""OriginalBlackBookValues"":[],""CurrentBlackBookValues"":[],""OriginalBlueBookValues"":[],""CurrentBlueBookValues"":[],""Appliances"":[],""totalActualCost"":12189.079999999999927240423858165740966796875,""totalCost"":12189.079999999999927240423858165740966796875}",2026-04-23 15:43:04,,
